date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:37:47	64306/64306	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:37:45%20GMT	https://www.flowparagliders.com.au/wp-json/wp/v2/product/5711	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/wp/v2/product/5711.json	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:37:56	619070/619070	---M--	200	added ('OK')	image/png	etag:%2269810acd-9723e%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/D-Wing-scaled.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/D-Wing-scaled.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:37:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Apr%202026%2020:37:56%20GMT	https://www.flowparagliders.com.au/?p=5711	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/index0049.html	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:37:59	210223/210223	---M--	200	added ('OK')	image/png	etag:%2269814ee3-3352f%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/D-Wing-scaled-1200x667.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/D-Wing-scaled-1200x667.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:06	383928/383928	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd34a-5dbb8%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-2.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-2.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:07	158371/158371	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd34c-26aa3%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-2-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-2-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:13	269296/269296	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd352-41bf0%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-3.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-3.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:15	131913/131913	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd353-20349%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-3-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-3-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:17	272336/272336	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd358-427d0%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-4.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-4.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:20	134342/134342	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd359-20cc6%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-4-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-4-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:27	336740/336740	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd361-52364%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-5.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-5.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:29	155450/155450	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd362-25f3a%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-5-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-5-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:33	474505/474505	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd36a-73d89%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-6.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-6.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:35	208276/208276	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd36c-32d94%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-6-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-6-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:38	4813503/4813503	---M--	200	added ('OK')	application/pdf	etag:%2268c79131-4972bf%22	https://www.flowparagliders.com.au/wp-content/uploads/2025/09/VISSTA-XC-Users-Manual-V01.5.pdf	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2025/09/VISSTA-XC-Users-Manual-V01.5.pdf	(from https://www.flowparagliders.com.au/vissta-xc/?v=89484b14b36a)
23:38:38	297255/297255	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd371-48927%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-7.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-7.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:45	139750/139750	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd373-221e6%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-7-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-7-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:47	190482/190482	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd37b-2e812%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-8-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-8-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:49	415649/415649	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd37a-657a1%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-8.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-8.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:51	375682/375682	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd383-5bb82%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-9.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-9.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:51	144015/144015	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd384-2328f%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-9-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-9-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:53	150717/150717	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd38b-24cbd%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-10-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-10-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:53	363212/363212	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd38a-58acc%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-10.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-10.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:55	190016/190016	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd394-2e640%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-11-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-11-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:59	531048/531048	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd393-81a68%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-11.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-11.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:38:59	510739/510739	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd39c-7cb13%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-12.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-12.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:03	208757/208757	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd39e-32f75%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-12-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-12-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:04	415356/415356	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd3a4-6567c%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-13.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-13.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:09	197724/197724	---M--	200	added ('OK')	image/jpeg	etag:%2269bbd3a6-3045c%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-13-1200x675.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-gallery-13-1200x675.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:14	324394/324394	---M--	200	added ('OK')	image/png	etag:%22698114c3-4f32a%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/Photo-01-fisrt-try-scaled.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/Photo-01-fisrt-try-scaled.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:18	729421/729421	---M--	200	added ('OK')	image/png	etag:%2269828372-b214d%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/Photo-01-1-scaled.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/Photo-01-1-scaled.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:18	530312/530312	---M--	200	added ('OK')	image/png	etag:%2269811559-81788%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/photo-14.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/photo-14.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:19	71326/71326	---M--	200	added ('OK')	image/jpeg	etag:%2269814ec9-1169e%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-bar-img-1.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-bar-img-1.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:19	74317/74317	---M--	200	added ('OK')	image/jpeg	etag:%2269814ec9-1224d%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-bar-img-2.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-bar-img-2.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:20	81001/81001	---M--	200	added ('OK')	image/jpeg	etag:%2269814eca-13c69%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-bar-img-3.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-bar-img-3.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:26	718405/718405	---M--	200	added ('OK')	image/png	etag:%2269811784-af645%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-package-img.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-package-img.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:30	296033/296033	---M--	200	added ('OK')	image/jpeg	etag:%226982a494-48461%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/belt-interior.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/belt-interior.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:30	1196720/1196720	---M--	200	added ('OK')	image/png	etag:%2269814862-1242b0%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/Belt-3.png	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/Belt-3.png	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:30	78081371/78081371	---M--	200	added ('OK')	video/mp4	etag:%2268c8c145-4a76d5b%22	https://www.flowparagliders.com.au/wp-content/uploads/2025/09/ALBATROXX-Video.mp4	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2025/09/ALBATROXX-Video.mp4	(from https://www.flowparagliders.com.au/albatroxx/?v=89484b14b36a)
23:39:31	75245/75245	---M--	200	added ('OK')	image/jpeg	etag:%2269814ec4-125ed%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-img-bottom-1.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-img-bottom-1.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:31	75761/75761	---M--	200	added ('OK')	image/jpeg	etag:%2269814ec5-127f1%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-img-bottom-2.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-img-bottom-2.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:33	86678/86678	---M--	200	added ('OK')	image/jpeg	etag:%2269814ec5-15296%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-img-bottom-3.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/02/d-wing-v2-img-bottom-3.jpg	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:33	18905/18905	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267ffea32-49d9%22	https://www.flowparagliders.com.au/wp-includes/js/underscore.min.js?ver=1.13.7	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-includes/js/underscore.min3ab8.js	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:33	1431/1431	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269b07cde-597%22	https://www.flowparagliders.com.au/wp-includes/js/wp-util.min.js?ver=6.9.4	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-includes/js/wp-util.minb34e.js	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:34	14751/14751	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269ba2342-399f%22	https://www.flowparagliders.com.au/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=10.6.1	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.minaf94.js	(from https://www.flowparagliders.com.au/product/flow-d-wing-v2/?v=89484b14b36a)
23:39:35	2461/2461	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:35%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Faura-2%2F	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embed283d.json	(from https://www.flowparagliders.com.au/aura-2/?v=89484b14b36a)
23:39:36	2620/2620	---MCZ	200	added ('OK')	text/xml	date:Sat,%2018%20Apr%202026%2020:39:35%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Faura-2%2F&format=xml	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embed09ee	(from https://www.flowparagliders.com.au/aura-2/?v=89484b14b36a)
23:39:37	22679/22679	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:36%20GMT	https://www.flowparagliders.com.au/wp-json/wp/v2/pages/3846	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/wp/v2/pages/3846.json	(from https://www.flowparagliders.com.au/aura-2/?v=89484b14b36a)
23:39:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Apr%202026%2020:39:37%20GMT	https://www.flowparagliders.com.au/?p=3846	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/index3273.html	(from https://www.flowparagliders.com.au/aura-2/?v=89484b14b36a)
23:39:38	2488/2488	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:38%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Fd-chute%2F	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embedb1f9.json	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:39	2647/2647	---MCZ	200	added ('OK')	text/xml	date:Sat,%2018%20Apr%202026%2020:39:38%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Fd-chute%2F&format=xml	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embed0ce9	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:40	10124/10124	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:39%20GMT	https://www.flowparagliders.com.au/wp-json/wp/v2/pages/1168	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/wp/v2/pages/1168.json	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:40	25507/25507	---M--	200	added ('OK')	image/jpeg	etag:%22698150b6-63a3%22	https://www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-2.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-2.jpg	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:41	9814/9814	---M--	200	added ('OK')	image/jpeg	etag:%226229fdec-2656%22	https://www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-2-400x284.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-2-400x284.jpg	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Apr%202026%2020:39:40%20GMT	https://www.flowparagliders.com.au/?p=1168	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/indexcc5d.html	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:41	23700/23700	---M--	200	added ('OK')	image/jpeg	etag:%22698150b6-5c94%22	https://www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-1.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-1.jpg	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:42	9483/9483	---M--	200	added ('OK')	image/jpeg	etag:%226229fdeb-250b%22	https://www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-1-400x284.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-1-400x284.jpg	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:43	4192/4192	---M--	200	added ('OK')	image/png	etag:%2260d59bb6-1060%22	https://flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-300x102-1.png	C:/My%20Web%20Sitesf/flow/flowparagliders.com.au/wp-content/uploads/2021/06/d-chute-300x102-1.png	(from https://www.flowparagliders.com.au/d-chute/?v=89484b14b36a)
23:39:44	2693/2693	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:43%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Frucksack%2F	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embed48e1.json	(from https://www.flowparagliders.com.au/rucksack/?v=89484b14b36a)
23:39:45	2852/2852	---MCZ	200	added ('OK')	text/xml	date:Sat,%2018%20Apr%202026%2020:39:44%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Frucksack%2F&format=xml	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embedb1f8	(from https://www.flowparagliders.com.au/rucksack/?v=89484b14b36a)
23:39:46	12651/12651	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:45%20GMT	https://www.flowparagliders.com.au/wp-json/wp/v2/pages/1181	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/wp/v2/pages/1181.json	(from https://www.flowparagliders.com.au/rucksack/?v=89484b14b36a)
23:39:51	35741/35741	---M--	200	added ('OK')	image/jpeg	etag:%2269815003-8b9d%22	https://www.flowparagliders.com.au/wp-content/uploads/2024/02/Large-rucksack-front.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2024/02/Large-rucksack-front.jpg	(from https://www.flowparagliders.com.au/rucksack/?v=89484b14b36a)
23:39:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Apr%202026%2020:39:46%20GMT	https://www.flowparagliders.com.au/?p=1181	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/indexcd03.html	(from https://www.flowparagliders.com.au/rucksack/?v=89484b14b36a)
23:39:53	43889/43889	---M--	200	added ('OK')	image/jpeg	etag:%2269815004-ab71%22	https://www.flowparagliders.com.au/wp-content/uploads/2024/02/Large-rucksack-back.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2024/02/Large-rucksack-back.jpg	(from https://www.flowparagliders.com.au/rucksack/?v=89484b14b36a)
23:39:53	2546/2546	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:52%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Fquick-rucksack%2F	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embedf74c.json	(from https://www.flowparagliders.com.au/quick-rucksack/?v=89484b14b36a)
23:39:54	2705/2705	---MCZ	200	added ('OK')	text/xml	date:Sat,%2018%20Apr%202026%2020:39:53%20GMT	https://www.flowparagliders.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.flowparagliders.com.au%2Fquick-rucksack%2F&format=xml	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/oembed/1.0/embed0c98	(from https://www.flowparagliders.com.au/quick-rucksack/?v=89484b14b36a)
23:39:54	11264/11264	---MCZ	200	added ('OK')	application/json	date:Sat,%2018%20Apr%202026%2020:39:54%20GMT	https://www.flowparagliders.com.au/wp-json/wp/v2/pages/3859	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-json/wp/v2/pages/3859.json	(from https://www.flowparagliders.com.au/quick-rucksack/?v=89484b14b36a)
23:39:55	2542756/2542756	---M--	200	added ('OK')	application/pdf	etag:%2269c1fbd8-26cca4%22	https://www.flowparagliders.com.au/wp-content/uploads/2026/03/FLOW-AURA2-Square-Manual-.pdf	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2026/03/FLOW-AURA2-Square-Manual-.pdf	(from https://www.flowparagliders.com.au/aura-2/?v=89484b14b36a)
23:39:56	42003/42003	---M--	200	added ('OK')	image/jpeg	etag:%2269815009-a413%22	https://www.flowparagliders.com.au/wp-content/uploads/2024/02/Flow-quick-rucksack-back.jpg	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/wp-content/uploads/2024/02/Flow-quick-rucksack-back.jpg	(from https://www.flowparagliders.com.au/quick-rucksack/?v=89484b14b36a)
23:39:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Apr%202026%2020:39:55%20GMT	https://www.flowparagliders.com.au/?p=3859	C:/My%20Web%20Sitesf/flow/www.flowparagliders.com.au/index5ec5.html	(from https://www.flowparagliders.com.au/quick-rucksack/?v=89484b14b36a)
